nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj;cable_t2_attache;last_modified;datagouv_dataset_id;datagouv_resource_id;datagouv_organization_or_owner;created_at;consolidated_longitude;consolidated_latitude;consolidated_code_postal;consolidated_commune;consolidated_is_lon_lat_correct;consolidated_is_code_insee_verified
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - ANET - Rue LENOTRE;FRS28E139424;FRS28E139424;MODULO - ANET - Rue LENOTRE;Voirie;1 Rue Lenot
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - VERT-EN-DROUAIS - Rue de l'église;FRS28E139425;FRS28E139425;MODULO - VERT-EN-DROUAIS - Rue de l'église;Voirie;Rue de l'Egli
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - SOREL-MOUSSEL - Pl. de la mairie;FRS28E139436;FRS28E139436;MODULO - SOREL-MOUSSEL - Pl. de la mairie;Voirie;Place de la Mair
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - ST-LUBIN-DES-JONCHERETS - Rue de la Baronie;FRS28E139441;FRS28E139441;MODULO - ST-LUBIN-DES-JONCHERETS - Rue de la Baronie;Voirie;Rue de la Baron
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - ST-LUBIN-DES-JONCHERETS - Rue de la Baronie;FRS28E139443;FRS28E139443;MODULO - ST-LUBIN-DES-JONCHERETS - Rue de la Baronie;Voirie;Rue de la Baron
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - AUNEAU - complexe sportif;FRS28E139678;FRS28E139678;MODULO - AUNEAU - complexe sportif;Voirie;Complexe Sport
ENERGIE Eure-et-Loir;200080869;lionel.chauvet@energie28.fr;ENERGIE Eure-et-Loir;lionel.chauvet@energie28.fr;675389808;FR*S28;FRS28E139678;FRS28E139678;AUNEAU Complexe sportif;Parking public;57 Rue des Floralies;28015;[1.7601
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - AUNEAU - complexe sportif;FRS28E139679;FRS28E139679;MODULO - AUNEAU - complexe sportif;Voirie;Complexe Sport
ENERGIE Eure-et-Loir;200080869;lionel.chauvet@energie28.fr;ENERGIE Eure-et-Loir;lionel.chauvet@energie28.fr;675389808;FR*S28;FRS28E139679;FRS28E139679;AUNEAU Complexe sportif;Parking public;57 Rue des Floralies;28015;[1.7601
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - NOGENT LE ROI - Rte. d'Ormoy - T2;FRS28E139691;FRS28E139691;MODULO - NOGENT LE ROI - Rte. d'Ormoy - T2;Voirie;Route d'Orm
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - TERMINIER - Rue de charette;FRS28E141733;FRS28E141733;MODULO - TERMINIER - Rue de charette;Voirie;Rue de Charet
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - VOVES - Rue de Châteaudun;FRS28E141761;FRS28E141761;MODULO - VOVES - Rue de Châteaudun;Voirie;Rue de Châteaud
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - DIGNY - Rue de Marechal Leclerc;FRS28E171586;FRS28E171586;MODULO - DIGNY - Rue de Marechal Leclerc;Voirie;Rue de Marechal Lecle
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - DIGNY - Rue de Marechal Leclerc;FRS28E171587;FRS28E171587;MODULO - DIGNY - Rue de Marechal Leclerc;Voirie;Rue de Marechal Lecle
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - LA SAUCELLE - Pl. de l'église;FRS28E171616;FRS28E171616;MODULO - LA SAUCELLE - Pl. de l'église;Voirie;2 Route des hauts Etan
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - AUNEAU BLEURY ST SYMPHORIEN - Guy Vasselais;FRS28E175634;FRS28E175634;MODULO - AUNEAU BLEURY ST SYMPHORIEN - Guy Vasselais;Voirie;Rue Guy Vassela
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - AUNEAU BLEURY ST SYMPHORIEN - Guy Vasselais;FRS28E175635;FRS28E175635;MODULO - AUNEAU BLEURY ST SYMPHORIEN - Guy Vasselais;Voirie;Rue Guy Vassela
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - LAMBLORE - Le Plessis;FRS28E176250;FRS28E176250;MODULO - LAMBLORE - Le Plessis;Voirie;Le Pless
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - LAMBLORE - Le Plessis;FRS28E176251;FRS28E176251;MODULO - LAMBLORE - Le Plessis;Voirie;Le Pless
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - NOGENT-LE-ROTROU - Pl. St Pol;FRS28E176491;FRS28E176491;MODULO - NOGENT-LE-ROTROU - Pl. St Pol;Voirie;44 Place St P
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - GALLARDON - Rue Guy Pouillé;FRS28E178731;FRS28E178731;MODULO - GALLARDON - Rue Guy Pouillé;Voirie;rue Guy Pouil
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - COURVILLE SUR EURE - Rue des Planches;FRS28E200578;FRS28E200578;MODULO - COURVILLE SUR EURE - Rue des Planches;Voirie;6 rue du jeu de boul
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - EPERNON - Rue du Général Leclerc;FRS28E203809;FRS28E203809;MODULO - EPERNON - Rue du Général Leclerc;Voirie;6 Pl du Ramponne
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - EPERNON - Rue du Général Leclerc;FRS28E203810;FRS28E203810;MODULO - EPERNON - Rue du Général Leclerc;Voirie;6 Pl du Ramponne
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - AUTHON DU PERCHE - Pl. de la mairie;FRS28E218688;FRS28E218688;MODULO - AUTHON DU PERCHE - Pl. de la mairie;Voirie;Place de la mai
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - AUTHON DU PERCHE - Pl. de la mairie;FRS28E218689;FRS28E218689;MODULO - AUTHON DU PERCHE - Pl. de la mairie;Voirie;Place de la mai
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - SAINT REMY SUR AVRE - Pl. des dodots;FRS28E224207;FRS28E224207;MODULO - SAINT REMY SUR AVRE - Pl. des dodots;Voirie;Place des dodo
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - AUNEAU - Rue Pasteur;FRS28E225520;FRS28E225520;MODULO - AUNEAU - Rue Pasteur;Voirie;37 rue paste
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - COURVILLE-SUR-EURE - Beauce;FRS28E232687;FRS28E232687;MODULO - COURVILLE-SUR-EURE - Beauce;Voirie;1 Rue de Beau
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - CHARTRES - Pl. Chatelet;FRS28E234847;FRS28E234847;MODULO - CHARTRES - Pl. Chatelet;Voirie;2 Place Chatel
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - SDE28 - Av Marc Chappey - T2;FRS28E239245;FRS28E239245;MODULO - SDE28 - Av Marc Chappey - T2;Voirie;14 avenue Marc Chapp
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - NOGENT-LE-ROTROU - Rue du Commandant Charcot;FRS28E240674;FRS28E240674;MODULO - NOGENT-LE-ROTROU - Rue du Commandant Charcot;Voirie;Rue du Commandant Charc
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - ARROU - Rue du docteur Vaisbuch;FRS28E240691;FRS28E240691;MODULO - ARROU - Rue du docteur Vaisbuch;Voirie;8 Rue du docteur vaisbus
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - STE GEMME MORONVAL - Rte. Nogent le Roi;FRS28E240810;FRS28E240810;MODULO - STE GEMME MORONVAL - Rte. Nogent le Roi;Voirie;4 Route de Nogent le R
Modulo Energies;841376734;support@modulo-energies.fr;Modulo;support@modulo-energies.fr;0800 37 37 40;MODULO - ST GEORGES SUR EURE - Eglise;FRS28E240833;FRS28E240833;MODULO - ST GEORGES SUR EURE - Eglise;Voirie;Place de l'Egli
ENERGIE EURE-ET-LOIR;200080869;lionel.chauvet@energie28.fr;ENERGIE EURE-ET-LOIR;lionel.chauvet@energie28.fr;237840785;FR*S28;FRS28ESDE28CHATDUN1B1P1;;Place du 18 octobre;Parking public;Place du 18 octobre 28205;28088;[1.3290
ENERGIE EURE-ET-LOIR;200080869;lionel.chauvet@energie28.fr;ENERGIE EURE-ET-LOIR;lionel.chauvet@energie28.fr;237840785;FR*S28;FRS28ESDE28CHATDUN2B1P1;;Place de Schweinfurt;Parking public;Place de Schweinfurt 28205;28088;[1.3483
ENERGIE EURE-ET-LOIR;200080869;lionel.chauvet@energie28.fr;ENERGIE EURE-ET-LOIR;lionel.chauvet@energie28.fr;237840785;FR*S28;FRS28ESDE28CLOU1B1P1;;30 Rue des Murgers;Parking public;30 Rue des Murgers 28200;28330;[1.4702
ENERGIE EURE-ET-LOIR;200080869;lionel.chauvet@energie28.fr;ENERGIE EURE-ET-LOIR;lionel.chauvet@energie28.fr;237840785;FR*S28;FRS28ESDE28LOU3B1P1;;Place de la Gare - LA LOUPE;Parking public;place de la gare 28240;28214;[1.0114
ENERGIE EURE-ET-LOIR;200080869;lionel.chauvet@energie28.fr;ENERGIE EURE-ET-LOIR;lionel.chauvet@energie28.fr;237840785;FR*S28;FRS28ESDE28TREON1B1P1;;Rue Jean-Michel Hérault;Parking public;Rue Jean-Michel Hérault 28500;28394;[1.3223
ENERGIE EURE-ET-LOIR;200080869;lionel.chauvet@energie28.fr;ENERGIE EURE-ET-LOIR;lionel.chauvet@energie28.fr;237840785;FR*S28;FRS28ESDE28VER4B1P1;;Parking Mairie;Parking public;Parking Mairie 28500;28404;[1.3552
ENERGIE EURE-ET-LOIR;200080869;lionel.chauvet@energie28.fr;ENERGIE EURE-ET-LOIR;lionel.chauvet@energie28.fr;237840785;FR*S28;FRS28ESDE28VOV3B1P1;;Parking de la Piscine municipale ;Parking public;Parking de la Piscine municipale  28150;28422;[1.6314
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900100;;Argol-Place des Anciens Combattants;Voirie; Place des Anciens Combattan
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900100;;Argol-Place des Anciens Combattants;Voirie; Place des Anciens Combattan
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900200;;Arzano-Place de la Mairie;Voirie; Place de la Mair
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900200;;Arzano-Place de la Mairie;Voirie; Place de la Mair
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900300
erne-Rue Lamartine;Voirie; Rue Lamarti
ERNE;29003;[-4.5374
erne;True;True
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900300
erne-Rue Lamartine;Voirie; Rue Lamarti
ERNE;29003;[-4.5374
erne;True;True
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900400;;Bannalec-La Gare;Voirie; La Ga
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900400;;Bannalec-La Gare;Voirie; La Ga
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900400;;Bannalec-Place Yves Tanguy;Voirie; Place Yves Tang
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900400;;Bannalec-Place Yves Tanguy;Voirie; Place Yves Tang
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900500;;Baye-Impasse Saint-eloi;Voirie; Impasse Saint-el
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900500;;Baye-Impasse Saint-eloi;Voirie; Impasse Saint-el
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900600;;Benodet-Avenue de la Mer;Voirie; Avenue de la M
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900600;;Benodet-Avenue de la Mer;Voirie; Avenue de la M
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900600;;Benodet-Avenue de l'Odet;Voirie; Avenue de l'Od
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900600;;Benodet-Avenue de l'Odet;Voirie; Avenue de l'Od
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900600;;Benodet-Corniche de la Plage;Voirie; Corniche de la Pla
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900600;;Benodet-Corniche de la Plage;Voirie; Corniche de la Pla
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900800;;Beuzec Cap Sizun-Place de la Mairie;Voirie; Place de la Mair
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2900800;;Beuzec Cap Sizun-Place de la Mairie;Voirie; Place de la Mair
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2901500;;Bourg Blanc-Place Charles Et Marie Chapalain;Voirie; Place Charles Et Marie Chapala
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2901500;;Bourg Blanc-Place Charles Et Marie Chapalain;Voirie; Place Charles Et Marie Chapala
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2901600;;Brasparts-Rue Saint-michel;Voirie; Rue Saint-mich
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2901600;;Brasparts-Rue Saint-michel;Voirie; Rue Saint-mich
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902000;;Briec-Rue Michel-armand de Cornouaille;Voirie; Rue Michel-armand de Cornouail
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902000;;Briec-Rue Michel-armand de Cornouaille;Voirie; Rue Michel-armand de Cornouail
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902100;;Brignogan Plage-Rue de Naot Hir;Voirie; Rue de Naot H
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902100;;Brignogan Plage-Rue de Naot Hir;Voirie; Rue de Naot H
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902200;;Camaret sur Mer-Rue du Loch;Voirie; Rue du Loc
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902200;;Camaret sur Mer-Rue du Loch;Voirie; Rue du Loc
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902300;;Carantec-Rue Duquesne;Voirie; Rue Duques
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902300;;Carantec-Rue Duquesne;Voirie; Rue Duques
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902400;;Carhaix Plouguer-Rue de l'Église;Voirie; Rue de l'ƒgli
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902400;;Carhaix Plouguer-Rue de l'Église;Voirie; Rue de l'ƒgli
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E29024002;;Carhaix Plouguer-Rue Général Jacques de la Bollardière;Voirie; Rue Général Jacques de la Bollardiè
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E29024002;;Carhaix Plouguer-Rue Général Jacques de la Bollardière;Voirie; Rue Général Jacques de la Bollardiè
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902500;;Cast-Rue de la Fontaine;Voirie; Rue de la Fontai
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902500;;Cast-Rue de la Fontaine;Voirie; Rue de la Fontai
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E29026001;;Chateaulin-D88;Voirie; D
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E29026001;;Chateaulin-D88;Voirie; D
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902600;;Chateaulin-D88;Voirie; D
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902600;;Chateaulin-D88;Voirie; D
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902700;;Chateauneuf du Faou-Impasse de la Gare;Voirie; Impasse de la Ga
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2902700;;Chateauneuf du Faou-Impasse de la Gare;Voirie; Impasse de la Ga
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E29028001;;CLEDEN CAP SIZUN - Place du 19 Mars 1962;Voirie; Place du 19 Mars 19
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E29028001;;CLEDEN CAP SIZUN - Place du 19 Mars 1962;Voirie; Place du 19 Mars 19
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903000;;Cleder-Rue de Plouescat;Voirie; Rue de Plouesc
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903000;;Cleder-Rue de Plouescat;Voirie; Rue de Plouesc
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903100;;Clohars Carnoet-Rue de Doelan;Voirie; Rue de Doel
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903100;;Clohars Carnoet-Rue de Doelan;Voirie; Rue de Doel
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903200;;Clohars Fouesnant-Place de la Mairie;Voirie; Place de la Mair
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903200;;Clohars Fouesnant-Place de la Mairie;Voirie; Place de la Mair
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903700;;Combrit-Place Grafenhauser;Voirie; Place Grafenhaus
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903700;;Combrit-Place Grafenhauser;Voirie; Place Grafenhaus
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903800;;Commana-Place du Champ de Foire;Voirie; Place du Champ de Foi
SYNDICAT DEPARTEMENTAL D ENERGIE DU FINISTERE;;;Bouygues E&S;support@alizecharge.fr;805021480;Ouest Charge;FRS29E2903800;;Commana-Place du Champ de Foire;Voirie; Place du Champ de Foi
