nom_amenageur;siren_amenageur;contact_amenageur;nom_operateur;contact_operateur;telephone_operateur;nom_enseigne;id_station_itinerance;id_station_local;nom_station;implantation_station;adresse_station;code_insee_commune;coordonneesXY;nbre_pdc;id_pdc_itinerance;id_pdc_local;puissance_nominale;prise_type_ef;prise_type_2;prise_type_combo_ccs;prise_type_chademo;prise_type_autre;gratuit;paiement_acte;paiement_cb;paiement_autre;tarification;condition_acces;reservation;horaires;accessibilite_pmr;restriction_gabarit;station_deux_roues;raccordement;num_pdl;date_mise_en_service;observations;date_maj;cable_t2_attache;last_modified;datagouv_dataset_id;datagouv_resource_id;datagouv_organization_or_owner;created_at;consolidated_longitude;consolidated_latitude;consolidated_code_postal;consolidated_commune;consolidated_is_lon_lat_correct;consolidated_is_code_insee_verified
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630023;;METZ - Muse;Parking public; Rue des Messageri
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463002;;METZ - Muse;Parking public; Rue des Messageri
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463002;;METZ - Muse;Parking public; Rue des Messageri
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463002;;METZ - Muse;Parking public; Rue des Messageri
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463002;;METZ - Muse;Parking public; Rue des Messageri
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463002;;METZ - Muse;Parking public; Rue des Messageri
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463002;;METZ - Muse;Parking public; Rue des Messageri
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630151;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630152;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630153;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630154;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630155;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463015;;METZ - Parking Saint-Jacques;Parking public; Place des Paraig
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463017;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630171;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463017;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630172;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630173;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463017;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463017;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463017;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463017;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463017;;METZ - Pompidou;Parking public; Parvis des Droits de l'Hom
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463018;;METZ - République;Parking public; Républiq
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E574630182;;METZ - République;Parking public; Républiq
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463018;;METZ - République;Parking public; Républiq
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E57463018;;METZ - République;Parking public; Républiq
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E58194001;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940011;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E58194001;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
INDIGO FRANCE;;;Bouygues E&S;support@alizecharge.fr;805021480;INDIGO FRANCE;FRP07E581940012;;NEVERS - Saint Pierre;Parking public; Rue de la Préfectu
